,VR1:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR2:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR3:VRF Heat Pump Condenser Inlet Temperature [C](Hourly),VR4:VRF Heat Pump Condenser Inlet Temperature [C](Hourly)
2013-01-01 20:00:00,14.691666666666698,14.691666666666698,14.691666666666698,14.691666666666698
2013-01-01 21:00:00,14.225,14.225,14.225,14.225
2013-01-01 22:00:00,13.8666666666667,13.8666666666667,13.8666666666667,13.8666666666667
2013-01-01 23:00:00,13.233333333333302,13.233333333333302,13.233333333333302,13.233333333333302
2013-01-02 00:00:00,12.9,12.9,12.9,12.9
2013-01-02 01:00:00,12.666666666666698,12.666666666666698,12.666666666666698,12.666666666666698
2013-01-02 02:00:00,12.675,12.675,12.675,12.675
2013-01-02 03:00:00,12.5083333333333,12.5083333333333,12.5083333333333,12.5083333333333
2013-01-02 04:00:00,12.766666666666698,12.766666666666698,12.766666666666698,12.766666666666698
2013-01-02 05:00:00,13.275,13.275,13.275,13.275
2013-01-02 06:00:00,13.341666666666699,13.341666666666699,13.341666666666699,13.341666666666699
2013-01-02 07:00:00,13.183333333333302,13.183333333333302,13.183333333333302,13.183333333333302
2013-01-02 08:00:00,13.216666666666699,13.216666666666699,13.216666666666699,13.216666666666699
2013-01-02 09:00:00,14.1166666666667,14.1166666666667,14.1166666666667,14.1166666666667
2013-01-02 10:00:00,15.925,15.925,15.925,15.925
2013-01-02 11:00:00,17.033333333333303,17.033333333333303,17.033333333333303,17.033333333333303
2013-01-02 12:00:00,17.4916666666667,17.4916666666667,17.4916666666667,17.4916666666667
2013-01-02 13:00:00,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333
2013-01-02 14:00:00,18.391666666666698,18.391666666666698,18.391666666666698,18.391666666666698
2013-01-02 15:00:00,18.891666666666698,18.891666666666698,18.891666666666698,18.891666666666698
2013-01-02 16:00:00,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667
2013-01-02 17:00:00,17.8833333333333,17.8833333333333,17.8833333333333,17.8833333333333
2013-01-02 18:00:00,17.125,17.125,17.125,17.125
2013-01-02 19:00:00,16.2416666666667,16.2416666666667,16.2416666666667,16.2416666666667
2013-01-02 20:00:00,15.408333333333301,15.408333333333301,15.408333333333301,15.408333333333301
2013-01-02 21:00:00,14.966666666666699,14.966666666666699,14.966666666666699,14.966666666666699
2013-01-02 22:00:00,14.625,14.625,14.625,14.625
2013-01-02 23:00:00,14.033333333333301,14.033333333333301,14.033333333333301,14.033333333333301
2013-01-03 00:00:00,13.35,13.35,13.35,13.35
2013-01-03 01:00:00,13.5083333333333,13.5083333333333,13.5083333333333,13.5083333333333
2013-01-03 02:00:00,13.566666666666698,13.566666666666698,13.566666666666698,13.566666666666698
2013-01-03 03:00:00,13.05,13.05,13.05,13.05
2013-01-03 04:00:00,12.625,12.625,12.625,12.625
2013-01-03 05:00:00,12.208333333333302,12.208333333333302,12.208333333333302,12.208333333333302
2013-01-03 06:00:00,12.058333333333302,12.058333333333302,12.058333333333302,12.058333333333302
2013-01-03 07:00:00,11.925,11.925,11.925,11.925
2013-01-03 08:00:00,12.6166666666667,12.6166666666667,12.6166666666667,12.6166666666667
2013-01-03 09:00:00,14.95,14.95,14.95,14.95
2013-01-03 10:00:00,17.483333333333302,17.483333333333302,17.483333333333302,17.483333333333302
2013-01-03 11:00:00,20.266666666666698,20.266666666666698,20.266666666666698,20.266666666666698
2013-01-03 12:00:00,21.658333333333303,21.658333333333303,21.658333333333303,21.658333333333303
2013-01-03 13:00:00,21.8166666666667,21.8166666666667,21.8166666666667,21.8166666666667
2013-01-03 14:00:00,21.608333333333302,21.608333333333302,21.608333333333302,21.608333333333302
2013-01-03 15:00:00,21.6916666666667,21.6916666666667,21.6916666666667,21.6916666666667
2013-01-03 16:00:00,21.6666666666667,21.6666666666667,21.6666666666667,21.6666666666667
2013-01-03 17:00:00,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667
2013-01-03 18:00:00,18.6166666666667,18.6166666666667,18.6166666666667,18.6166666666667
2013-01-03 19:00:00,17.233333333333302,17.233333333333302,17.233333333333302,17.233333333333302
2013-01-03 20:00:00,16.725,16.725,16.725,16.725
2013-01-03 21:00:00,16.5416666666667,16.5416666666667,16.5416666666667,16.5416666666667
2013-01-03 22:00:00,16.15,16.15,16.15,16.15
2013-01-03 23:00:00,15.841666666666699,15.841666666666699,15.841666666666699,15.841666666666699
2013-01-04 00:00:00,15.566666666666698,15.566666666666698,15.566666666666698,15.566666666666698
2013-01-04 01:00:00,15.283333333333301,15.283333333333301,15.283333333333301,15.283333333333301
2013-01-04 02:00:00,14.791666666666698,14.791666666666698,14.791666666666698,14.791666666666698
2013-01-04 03:00:00,14.091666666666699,14.091666666666699,14.091666666666699,14.091666666666699
2013-01-04 04:00:00,13.7416666666667,13.7416666666667,13.7416666666667,13.7416666666667
2013-01-04 05:00:00,13.291666666666698,13.291666666666698,13.291666666666698,13.291666666666698
2013-01-04 06:00:00,12.65,12.65,12.65,12.65
2013-01-04 07:00:00,12.166666666666698,12.166666666666698,12.166666666666698,12.166666666666698
2013-01-04 08:00:00,12.175,12.175,12.175,12.175
2013-01-04 09:00:00,12.591666666666699,12.591666666666699,12.591666666666699,12.591666666666699
2013-01-04 10:00:00,13.091666666666699,13.091666666666699,13.091666666666699,13.091666666666699
2013-01-04 11:00:00,13.708333333333302,13.708333333333302,13.708333333333302,13.708333333333302
2013-01-04 12:00:00,13.65,13.65,13.65,13.65
2013-01-04 13:00:00,13.8666666666667,13.8666666666667,13.8666666666667,13.8666666666667
2013-01-04 14:00:00,14.2,14.2,14.2,14.2
2013-01-04 15:00:00,13.558333333333302,13.558333333333302,13.558333333333302,13.558333333333302
2013-01-04 16:00:00,12.925,12.925,12.925,12.925
2013-01-04 17:00:00,12.391666666666698,12.391666666666698,12.391666666666698,12.391666666666698
2013-01-04 18:00:00,11.575,11.575,11.575,11.575
2013-01-04 19:00:00,10.966666666666699,10.966666666666699,10.966666666666699,10.966666666666699
2013-01-04 20:00:00,10.916666666666698,10.916666666666698,10.916666666666698,10.916666666666698
2013-01-04 21:00:00,10.766666666666698,10.766666666666698,10.766666666666698,10.766666666666698
2013-01-04 22:00:00,10.95,10.95,10.95,10.95
2013-01-04 23:00:00,10.966666666666699,10.966666666666699,10.966666666666699,10.966666666666699
2013-01-05 00:00:00,10.8,10.8,10.8,10.8
2013-01-05 01:00:00,11.033333333333301,11.033333333333301,11.033333333333301,11.033333333333301
2013-01-05 02:00:00,10.966666666666699,10.966666666666699,10.966666666666699,10.966666666666699
2013-01-05 03:00:00,10.8,10.8,10.8,10.8
2013-01-05 04:00:00,11.033333333333301,11.033333333333301,11.033333333333301,11.033333333333301
2013-01-05 05:00:00,10.791666666666698,10.791666666666698,10.791666666666698,10.791666666666698
2013-01-05 06:00:00,10.675,10.675,10.675,10.675
2013-01-05 07:00:00,10.7416666666667,10.7416666666667,10.7416666666667,10.7416666666667
2013-01-05 08:00:00,10.875,10.875,10.875,10.875
2013-01-05 09:00:00,11.0,11.0,11.0,11.0
2013-01-05 10:00:00,11.233333333333302,11.233333333333302,11.233333333333302,11.233333333333302
2013-01-05 11:00:00,11.575,11.575,11.575,11.575
2013-01-05 12:00:00,11.875,11.875,11.875,11.875
2013-01-05 13:00:00,11.65,11.65,11.65,11.65
2013-01-05 14:00:00,11.458333333333302,11.458333333333302,11.458333333333302,11.458333333333302
2013-01-05 15:00:00,11.733333333333302,11.733333333333302,11.733333333333302,11.733333333333302
2013-01-05 16:00:00,11.9,11.9,11.9,11.9
2013-01-05 17:00:00,12.191666666666698,12.191666666666698,12.191666666666698,12.191666666666698
2013-01-05 18:00:00,12.4,12.4,12.4,12.4
2013-01-05 19:00:00,12.458333333333302,12.458333333333302,12.458333333333302,12.458333333333302
2013-01-05 20:00:00,12.5,12.5,12.5,12.5
2013-01-05 21:00:00,12.558333333333302,12.558333333333302,12.558333333333302,12.558333333333302
2013-01-05 22:00:00,12.541666666666698,12.541666666666698,12.541666666666698,12.541666666666698
2013-01-05 23:00:00,12.558333333333302,12.558333333333302,12.558333333333302,12.558333333333302
2013-01-06 00:00:00,12.6,12.6,12.6,12.6
2013-01-06 01:00:00,12.6,12.6,12.6,12.6
2013-01-06 02:00:00,12.483333333333302,12.483333333333302,12.483333333333302,12.483333333333302
2013-01-06 03:00:00,12.458333333333302,12.458333333333302,12.458333333333302,12.458333333333302
2013-01-06 04:00:00,12.3833333333333,12.3833333333333,12.3833333333333,12.3833333333333
2013-01-06 05:00:00,12.416666666666698,12.416666666666698,12.416666666666698,12.416666666666698
2013-01-06 06:00:00,12.6166666666667,12.6166666666667,12.6166666666667,12.6166666666667
2013-01-06 07:00:00,12.875,12.875,12.875,12.875
2013-01-06 08:00:00,13.058333333333302,13.058333333333302,13.058333333333302,13.058333333333302
2013-01-06 09:00:00,13.625,13.625,13.625,13.625
2013-01-06 10:00:00,14.525,14.525,14.525,14.525
2013-01-06 11:00:00,15.541666666666698,15.541666666666698,15.541666666666698,15.541666666666698
2013-01-06 12:00:00,16.408333333333303,16.408333333333303,16.408333333333303,16.408333333333303
2013-01-06 13:00:00,16.7,16.7,16.7,16.7
2013-01-06 14:00:00,16.466666666666697,16.466666666666697,16.466666666666697,16.466666666666697
2013-01-06 15:00:00,16.475,16.475,16.475,16.475
2013-01-06 16:00:00,15.958333333333302,15.958333333333302,15.958333333333302,15.958333333333302
2013-01-06 17:00:00,15.325,15.325,15.325,15.325
2013-01-06 18:00:00,15.2,15.2,15.2,15.2
2013-01-06 19:00:00,15.141666666666698,15.141666666666698,15.141666666666698,15.141666666666698
2013-01-06 20:00:00,15.1,15.1,15.1,15.1
2013-01-06 21:00:00,15.041666666666698,15.041666666666698,15.041666666666698,15.041666666666698
2013-01-06 22:00:00,14.941666666666698,14.941666666666698,14.941666666666698,14.941666666666698
2013-01-06 23:00:00,14.666666666666698,14.666666666666698,14.666666666666698,14.666666666666698
2013-01-07 00:00:00,14.6166666666667,14.6166666666667,14.6166666666667,14.6166666666667
2013-01-07 01:00:00,14.583333333333302,14.583333333333302,14.583333333333302,14.583333333333302
2013-01-07 02:00:00,14.441666666666698,14.441666666666698,14.441666666666698,14.441666666666698
2013-01-07 03:00:00,14.341666666666699,14.341666666666699,14.341666666666699,14.341666666666699
2013-01-07 04:00:00,14.3,14.3,14.3,14.3
2013-01-07 05:00:00,14.358333333333302,14.358333333333302,14.358333333333302,14.358333333333302
2013-01-07 06:00:00,14.341666666666699,14.341666666666699,14.341666666666699,14.341666666666699
2013-01-07 07:00:00,13.775,13.775,13.775,13.775
2013-01-07 08:00:00,13.458333333333302,13.458333333333302,13.458333333333302,13.458333333333302
2013-01-07 09:00:00,14.841666666666699,14.841666666666699,14.841666666666699,14.841666666666699
2013-01-07 10:00:00,16.3833333333333,16.3833333333333,16.3833333333333,16.3833333333333
2013-01-07 11:00:00,18.375,18.375,18.375,18.375
2013-01-07 12:00:00,19.85,19.85,19.85,19.85
2013-01-07 13:00:00,20.45,20.45,20.45,20.45
2013-01-07 14:00:00,20.175,20.175,20.175,20.175
2013-01-07 15:00:00,19.7416666666667,19.7416666666667,19.7416666666667,19.7416666666667
2013-01-07 16:00:00,19.525,19.525,19.525,19.525
2013-01-07 17:00:00,18.641666666666698,18.641666666666698,18.641666666666698,18.641666666666698
2013-01-07 18:00:00,17.4583333333333,17.4583333333333,17.4583333333333,17.4583333333333
2013-01-07 19:00:00,16.766666666666698,16.766666666666698,16.766666666666698,16.766666666666698
2013-01-07 20:00:00,16.5416666666667,16.5416666666667,16.5416666666667,16.5416666666667
2013-01-07 21:00:00,16.325,16.325,16.325,16.325
2013-01-07 22:00:00,16.141666666666698,16.141666666666698,16.141666666666698,16.141666666666698
2013-01-07 23:00:00,16.0416666666667,16.0416666666667,16.0416666666667,16.0416666666667
2013-01-08 00:00:00,16.0,16.0,16.0,16.0
2013-01-08 01:00:00,16.0583333333333,16.0583333333333,16.0583333333333,16.0583333333333
2013-01-08 02:00:00,16.0416666666667,16.0416666666667,16.0416666666667,16.0416666666667
2013-01-08 03:00:00,16.0,16.0,16.0,16.0
2013-01-08 04:00:00,16.0,16.0,16.0,16.0
2013-01-08 05:00:00,16.0583333333333,16.0583333333333,16.0583333333333,16.0583333333333
2013-01-08 06:00:00,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667
2013-01-08 07:00:00,15.175,15.175,15.175,15.175
2013-01-08 08:00:00,15.325,15.325,15.325,15.325
2013-01-08 09:00:00,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667
2013-01-08 10:00:00,18.4,18.4,18.4,18.4
2013-01-08 11:00:00,19.95,19.95,19.95,19.95
2013-01-08 12:00:00,21.4,21.4,21.4,21.4
2013-01-08 13:00:00,21.9,21.9,21.9,21.9
2013-01-08 14:00:00,21.55,21.55,21.55,21.55
2013-01-08 15:00:00,21.0083333333333,21.0083333333333,21.0083333333333,21.0083333333333
2013-01-08 16:00:00,20.391666666666698,20.391666666666698,20.391666666666698,20.391666666666698
2013-01-08 17:00:00,19.341666666666697,19.341666666666697,19.341666666666697,19.341666666666697
2013-01-08 18:00:00,18.158333333333303,18.158333333333303,18.158333333333303,18.158333333333303
2013-01-08 19:00:00,17.35,17.35,17.35,17.35
2013-01-08 20:00:00,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667
2013-01-08 21:00:00,16.641666666666698,16.641666666666698,16.641666666666698,16.641666666666698
2013-01-08 22:00:00,16.716666666666697,16.716666666666697,16.716666666666697,16.716666666666697
2013-01-08 23:00:00,16.9166666666667,16.9166666666667,16.9166666666667,16.9166666666667
2013-01-09 00:00:00,17.0583333333333,17.0583333333333,17.0583333333333,17.0583333333333
2013-01-09 01:00:00,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667
2013-01-09 02:00:00,16.466666666666697,16.466666666666697,16.466666666666697,16.466666666666697
2013-01-09 03:00:00,16.358333333333302,16.358333333333302,16.358333333333302,16.358333333333302
2013-01-09 04:00:00,16.108333333333302,16.108333333333302,16.108333333333302,16.108333333333302
2013-01-09 05:00:00,15.55,15.55,15.55,15.55
2013-01-09 06:00:00,15.183333333333302,15.183333333333302,15.183333333333302,15.183333333333302
2013-01-09 07:00:00,14.925,14.925,14.925,14.925
2013-01-09 08:00:00,15.675,15.675,15.675,15.675
2013-01-09 09:00:00,17.175,17.175,17.175,17.175
2013-01-09 10:00:00,18.4416666666667,18.4416666666667,18.4416666666667,18.4416666666667
2013-01-09 11:00:00,19.95,19.95,19.95,19.95
2013-01-09 12:00:00,21.516666666666698,21.516666666666698,21.516666666666698,21.516666666666698
2013-01-09 13:00:00,22.1,22.1,22.1,22.1
2013-01-09 14:00:00,22.216666666666697,22.216666666666697,22.216666666666697,22.216666666666697
2013-01-09 15:00:00,22.475,22.475,22.475,22.475
2013-01-09 16:00:00,22.016666666666698,22.016666666666698,22.016666666666698,22.016666666666698
2013-01-09 17:00:00,20.783333333333303,20.783333333333303,20.783333333333303,20.783333333333303
2013-01-09 18:00:00,18.858333333333302,18.858333333333302,18.858333333333302,18.858333333333302
2013-01-09 19:00:00,17.2583333333333,17.2583333333333,17.2583333333333,17.2583333333333
2013-01-09 20:00:00,16.5083333333333,16.5083333333333,16.5083333333333,16.5083333333333
2013-01-09 21:00:00,16.0083333333333,16.0083333333333,16.0083333333333,16.0083333333333
2013-01-09 22:00:00,15.7416666666667,15.7416666666667,15.7416666666667,15.7416666666667
2013-01-09 23:00:00,15.35,15.35,15.35,15.35
2013-01-10 00:00:00,15.1,15.1,15.1,15.1
2013-01-10 01:00:00,14.75,14.75,14.75,14.75
2013-01-10 02:00:00,14.266666666666698,14.266666666666698,14.266666666666698,14.266666666666698
2013-01-10 03:00:00,14.45,14.45,14.45,14.45
2013-01-10 04:00:00,14.408333333333301,14.408333333333301,14.408333333333301,14.408333333333301
2013-01-10 05:00:00,14.025,14.025,14.025,14.025
2013-01-10 06:00:00,13.725,13.725,13.725,13.725
2013-01-10 07:00:00,13.775,13.775,13.775,13.775
2013-01-10 08:00:00,14.3666666666667,14.3666666666667,14.3666666666667,14.3666666666667
2013-01-10 09:00:00,16.216666666666697,16.216666666666697,16.216666666666697,16.216666666666697
2013-01-10 10:00:00,18.35,18.35,18.35,18.35
2013-01-10 11:00:00,20.091666666666697,20.091666666666697,20.091666666666697,20.091666666666697
2013-01-10 12:00:00,21.6166666666667,21.6166666666667,21.6166666666667,21.6166666666667
2013-01-10 13:00:00,22.608333333333302,22.608333333333302,22.608333333333302,22.608333333333302
2013-01-10 14:00:00,23.25,23.25,23.25,23.25
2013-01-10 15:00:00,23.5583333333333,23.5583333333333,23.5583333333333,23.5583333333333
2013-01-10 16:00:00,22.6666666666667,22.6666666666667,22.6666666666667,22.6666666666667
2013-01-10 17:00:00,21.358333333333302,21.358333333333302,21.358333333333302,21.358333333333302
2013-01-10 18:00:00,19.733333333333302,19.733333333333302,19.733333333333302,19.733333333333302
2013-01-10 19:00:00,18.3166666666667,18.3166666666667,18.3166666666667,18.3166666666667
2013-01-10 20:00:00,17.55,17.55,17.55,17.55
2013-01-10 21:00:00,16.891666666666698,16.891666666666698,16.891666666666698,16.891666666666698
2013-01-10 22:00:00,16.483333333333302,16.483333333333302,16.483333333333302,16.483333333333302
2013-01-10 23:00:00,16.05,16.05,16.05,16.05
2013-01-11 00:00:00,15.858333333333302,15.858333333333302,15.858333333333302,15.858333333333302
2013-01-11 01:00:00,15.841666666666699,15.841666666666699,15.841666666666699,15.841666666666699
2013-01-11 02:00:00,15.683333333333302,15.683333333333302,15.683333333333302,15.683333333333302
2013-01-11 03:00:00,15.483333333333302,15.483333333333302,15.483333333333302,15.483333333333302
2013-01-11 04:00:00,15.458333333333302,15.458333333333302,15.458333333333302,15.458333333333302
2013-01-11 05:00:00,15.266666666666698,15.266666666666698,15.266666666666698,15.266666666666698
2013-01-11 06:00:00,15.041666666666698,15.041666666666698,15.041666666666698,15.041666666666698
2013-01-11 07:00:00,15.175,15.175,15.175,15.175
2013-01-11 08:00:00,15.533333333333301,15.533333333333301,15.533333333333301,15.533333333333301
2013-01-11 09:00:00,16.341666666666697,16.341666666666697,16.341666666666697,16.341666666666697
2013-01-11 10:00:00,17.5,17.5,17.5,17.5
2013-01-11 11:00:00,19.225,19.225,19.225,19.225
2013-01-11 12:00:00,19.983333333333302,19.983333333333302,19.983333333333302,19.983333333333302
2013-01-11 13:00:00,19.841666666666697,19.841666666666697,19.841666666666697,19.841666666666697
2013-01-11 14:00:00,19.45,19.45,19.45,19.45
2013-01-11 15:00:00,18.7916666666667,18.7916666666667,18.7916666666667,18.7916666666667
2013-01-11 16:00:00,18.266666666666698,18.266666666666698,18.266666666666698,18.266666666666698
2013-01-11 17:00:00,17.4583333333333,17.4583333333333,17.4583333333333,17.4583333333333
2013-01-11 18:00:00,16.591666666666697,16.591666666666697,16.591666666666697,16.591666666666697
2013-01-11 19:00:00,16.125,16.125,16.125,16.125
2013-01-11 20:00:00,16.0583333333333,16.0583333333333,16.0583333333333,16.0583333333333
2013-01-11 21:00:00,15.691666666666698,15.691666666666698,15.691666666666698,15.691666666666698
2013-01-11 22:00:00,15.225,15.225,15.225,15.225
2013-01-11 23:00:00,14.983333333333302,14.983333333333302,14.983333333333302,14.983333333333302
2013-01-12 00:00:00,14.666666666666698,14.666666666666698,14.666666666666698,14.666666666666698
2013-01-12 01:00:00,14.325,14.325,14.325,14.325
2013-01-12 02:00:00,14.2,14.2,14.2,14.2
2013-01-12 03:00:00,14.141666666666698,14.141666666666698,14.141666666666698,14.141666666666698
2013-01-12 04:00:00,14.1,14.1,14.1,14.1
2013-01-12 05:00:00,14.216666666666699,14.216666666666699,14.216666666666699,14.216666666666699
2013-01-12 06:00:00,14.2416666666667,14.2416666666667,14.2416666666667,14.2416666666667
2013-01-12 07:00:00,14.375,14.375,14.375,14.375
2013-01-12 08:00:00,14.733333333333302,14.733333333333302,14.733333333333302,14.733333333333302
2013-01-12 09:00:00,15.191666666666698,15.191666666666698,15.191666666666698,15.191666666666698
2013-01-12 10:00:00,16.1,16.1,16.1,16.1
2013-01-12 11:00:00,17.2416666666667,17.2416666666667,17.2416666666667,17.2416666666667
2013-01-12 12:00:00,19.391666666666698,19.391666666666698,19.391666666666698,19.391666666666698
2013-01-12 13:00:00,20.716666666666697,20.716666666666697,20.716666666666697,20.716666666666697
2013-01-12 14:00:00,21.033333333333303,21.033333333333303,21.033333333333303,21.033333333333303
2013-01-12 15:00:00,20.5583333333333,20.5583333333333,20.5583333333333,20.5583333333333
2013-01-12 16:00:00,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667
2013-01-12 17:00:00,19.0,19.0,19.0,19.0
2013-01-12 18:00:00,18.266666666666698,18.266666666666698,18.266666666666698,18.266666666666698
2013-01-12 19:00:00,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667
2013-01-12 20:00:00,17.525,17.525,17.525,17.525
2013-01-12 21:00:00,17.4583333333333,17.4583333333333,17.4583333333333,17.4583333333333
2013-01-12 22:00:00,17.4416666666667,17.4416666666667,17.4416666666667,17.4416666666667
2013-01-12 23:00:00,17.1666666666667,17.1666666666667,17.1666666666667,17.1666666666667
2013-01-13 00:00:00,16.766666666666698,16.766666666666698,16.766666666666698,16.766666666666698
2013-01-13 01:00:00,16.5416666666667,16.5416666666667,16.5416666666667,16.5416666666667
2013-01-13 02:00:00,16.266666666666698,16.266666666666698,16.266666666666698,16.266666666666698
2013-01-13 03:00:00,16.1,16.1,16.1,16.1
2013-01-13 04:00:00,16.1,16.1,16.1,16.1
2013-01-13 05:00:00,16.0416666666667,16.0416666666667,16.0416666666667,16.0416666666667
2013-01-13 06:00:00,16.0583333333333,16.0583333333333,16.0583333333333,16.0583333333333
2013-01-13 07:00:00,15.983333333333302,15.983333333333302,15.983333333333302,15.983333333333302
2013-01-13 08:00:00,15.9,15.9,15.9,15.9
2013-01-13 09:00:00,16.25,16.25,16.25,16.25
2013-01-13 10:00:00,16.5583333333333,16.5583333333333,16.5583333333333,16.5583333333333
2013-01-13 11:00:00,16.775,16.775,16.775,16.775
2013-01-13 12:00:00,17.95,17.95,17.95,17.95
2013-01-13 13:00:00,18.9916666666667,18.9916666666667,18.9916666666667,18.9916666666667
2013-01-13 14:00:00,19.725,19.725,19.725,19.725
2013-01-13 15:00:00,20.391666666666698,20.391666666666698,20.391666666666698,20.391666666666698
2013-01-13 16:00:00,20.483333333333302,20.483333333333302,20.483333333333302,20.483333333333302
2013-01-13 17:00:00,20.108333333333302,20.108333333333302,20.108333333333302,20.108333333333302
2013-01-13 18:00:00,19.375,19.375,19.375,19.375
2013-01-13 19:00:00,18.766666666666698,18.766666666666698,18.766666666666698,18.766666666666698
2013-01-13 20:00:00,18.425,18.425,18.425,18.425
2013-01-13 21:00:00,18.3,18.3,18.3,18.3
2013-01-13 22:00:00,18.0083333333333,18.0083333333333,18.0083333333333,18.0083333333333
2013-01-13 23:00:00,17.625,17.625,17.625,17.625
2013-01-14 00:00:00,17.4416666666667,17.4416666666667,17.4416666666667,17.4416666666667
2013-01-14 01:00:00,17.283333333333303,17.283333333333303,17.283333333333303,17.283333333333303
2013-01-14 02:00:00,17.141666666666698,17.141666666666698,17.141666666666698,17.141666666666698
2013-01-14 03:00:00,17.1,17.1,17.1,17.1
2013-01-14 04:00:00,16.925,16.925,16.925,16.925
2013-01-14 05:00:00,16.9166666666667,16.9166666666667,16.9166666666667,16.9166666666667
2013-01-14 06:00:00,17.0,17.0,17.0,17.0
2013-01-14 07:00:00,17.0,17.0,17.0,17.0
2013-01-14 08:00:00,17.0,17.0,17.0,17.0
2013-01-14 09:00:00,17.233333333333302,17.233333333333302,17.233333333333302,17.233333333333302
2013-01-14 10:00:00,17.8083333333333,17.8083333333333,17.8083333333333,17.8083333333333
2013-01-14 11:00:00,19.4416666666667,19.4416666666667,19.4416666666667,19.4416666666667
2013-01-14 12:00:00,20.983333333333302,20.983333333333302,20.983333333333302,20.983333333333302
2013-01-14 13:00:00,21.75,21.75,21.75,21.75
2013-01-14 14:00:00,22.35,22.35,22.35,22.35
2013-01-14 15:00:00,22.5416666666667,22.5416666666667,22.5416666666667,22.5416666666667
2013-01-14 16:00:00,22.325,22.325,22.325,22.325
2013-01-14 17:00:00,21.325,21.325,21.325,21.325
2013-01-14 18:00:00,19.7083333333333,19.7083333333333,19.7083333333333,19.7083333333333
2013-01-14 19:00:00,18.591666666666697,18.591666666666697,18.591666666666697,18.591666666666697
2013-01-14 20:00:00,18.2416666666667,18.2416666666667,18.2416666666667,18.2416666666667
2013-01-14 21:00:00,18.0833333333333,18.0833333333333,18.0833333333333,18.0833333333333
2013-01-14 22:00:00,17.766666666666698,17.766666666666698,17.766666666666698,17.766666666666698
2013-01-14 23:00:00,17.3083333333333,17.3083333333333,17.3083333333333,17.3083333333333
2013-01-15 00:00:00,17.1,17.1,17.1,17.1
2013-01-15 01:00:00,16.925,16.925,16.925,16.925
2013-01-15 02:00:00,16.7416666666667,16.7416666666667,16.7416666666667,16.7416666666667
2013-01-15 03:00:00,16.525,16.525,16.525,16.525
2013-01-15 04:00:00,16.4,16.4,16.4,16.4
2013-01-15 05:00:00,16.341666666666697,16.341666666666697,16.341666666666697,16.341666666666697
2013-01-15 06:00:00,16.3,16.3,16.3,16.3
2013-01-15 07:00:00,16.358333333333302,16.358333333333302,16.358333333333302,16.358333333333302
2013-01-15 08:00:00,16.575,16.575,16.575,16.575
2013-01-15 09:00:00,17.1666666666667,17.1666666666667,17.1666666666667,17.1666666666667
2013-01-15 10:00:00,18.4916666666667,18.4916666666667,18.4916666666667,18.4916666666667
2013-01-15 11:00:00,20.25,20.25,20.25,20.25
2013-01-15 12:00:00,21.5833333333333,21.5833333333333,21.5833333333333,21.5833333333333
2013-01-15 13:00:00,22.9333333333333,22.9333333333333,22.9333333333333,22.9333333333333
2013-01-15 14:00:00,23.425,23.425,23.425,23.425
2013-01-15 15:00:00,22.8333333333333,22.8333333333333,22.8333333333333,22.8333333333333
2013-01-15 16:00:00,21.858333333333302,21.858333333333302,21.858333333333302,21.858333333333302
2013-01-15 17:00:00,20.7583333333333,20.7583333333333,20.7583333333333,20.7583333333333
2013-01-15 18:00:00,20.0666666666667,20.0666666666667,20.0666666666667,20.0666666666667
2013-01-15 19:00:00,19.55,19.55,19.55,19.55
2013-01-15 20:00:00,18.891666666666698,18.891666666666698,18.891666666666698,18.891666666666698
2013-01-15 21:00:00,18.25,18.25,18.25,18.25
2013-01-15 22:00:00,18.0,18.0,18.0,18.0
2013-01-15 23:00:00,17.65,17.65,17.65,17.65
2013-01-16 00:00:00,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333
2013-01-16 01:00:00,15.725,15.725,15.725,15.725
2013-01-16 02:00:00,14.516666666666698,14.516666666666698,14.516666666666698,14.516666666666698
2013-01-16 03:00:00,14.275,14.275,14.275,14.275
2013-01-16 04:00:00,14.575,14.575,14.575,14.575
2013-01-16 05:00:00,14.583333333333302,14.583333333333302,14.583333333333302,14.583333333333302
2013-01-16 06:00:00,14.6166666666667,14.6166666666667,14.6166666666667,14.6166666666667
2013-01-16 07:00:00,14.933333333333302,14.933333333333302,14.933333333333302,14.933333333333302
2013-01-16 08:00:00,15.333333333333302,15.333333333333302,15.333333333333302,15.333333333333302
2013-01-16 09:00:00,15.733333333333302,15.733333333333302,15.733333333333302,15.733333333333302
2013-01-16 10:00:00,15.958333333333302,15.958333333333302,15.958333333333302,15.958333333333302
2013-01-16 11:00:00,16.2916666666667,16.2916666666667,16.2916666666667,16.2916666666667
2013-01-16 12:00:00,16.85,16.85,16.85,16.85
